2539	0	Aiuto raga, il mio ragazzo non vuole che io scriva a nessun altro ragazzo, specialmente uno, che è tra i miei migliori amici, ma cazzo si deve fidare di me porca puttana
1649	1	RT @Krciys: ma perchè voi donne siete tutte puttane , che cazzo mi mandi i cuori se poi mi devi dire che hai il ragazzo che c’ha la frebbe…
404	1	@SeaMaryStar In effetti un po’ culona
459	1	@AliciaLaNena96 ciao tesoro buona sera e una buona serata ? ti scoperei fino a riempirti la figa e la bocca di crema calda un bacio ? ti amo
960	1	@fabioski8 @nicoyatta io Pensavo ti riferissi al puttanone.
2529	0	Azzeccasse un servizio porca puttana https://t.co/CtrXG94Z92
1542	1	Governo da Natale a Santu Stefano . Un vibratore per la Culona.Coglioni.....
1232	1	@div_le @AljazBedene Stai zitta troia
3378	0	"Sì, porca puttana, faccio il Dams, studio DISCIPLINE DI ARTE, MUSICA E SPETTACOLO, lo so che non ci scommettereste un centesimo, ma me ne sbatto dei vostri Ma sei sicura di riuscire a trovare lavoro?"" per cercare di scoraggiarmi. Come se chi si mette in cerca di lavoro ora -"""
2223	0	@filippothecap Ma come cazzo fai a non applaudire un gol del genere.... è normale! È spontaneo.....porca puttana
984	1	@spadi84 @mimmobrasil @carlotuitt @DeMichelangel @andrefaberccc @Ciuchinooo @Cardo_Maximus @Gioia_GM_ @janapergliamici @palladivetro011 @PakoRuggiero @Io_da_solo @Ndonioo @fonsino85 @1stefanomonda @Walter21555368 @Ericbludue @BabyBabydoll77 @CeraunavoltaD
3044	0	porca puttana ci mancava solo la corrente che va via a porta garibaldi. questa giornata non finisce più
2893	0	@RosannaMarani @RobertoMarchi66 Ma sti pezzi di grandissimi cretini!!!...ma che cazzo di cervello malato bisogna avere!!!!porca troia....
2500	0	oggi ho incontrato l'uomo che ha contribuito a crearmi e volevo sputargli in faccia porca puttana quanto è falso ipocrita schifoso madonna lo odio
2986	0	Mamma mia cosa eravamo fino a undici anni fa, solo ora me ne rendo conto, cosa eravamo, porca puttana!
1733	1	Prendetevi qualche tettona che non sa recitare così finalmente i maschietti saranno contenti. Alicia Vikander non ve la meritate! Alla @WarnerBrosIta ovviamente non interesserà ma eviterò i loro film come la peste https://t.co/ELeIHeivhh
2357	0	Quanto cazzo sono ridicoli porca puttana
3482	0	"#Weinsteinscandal #MeTooQuesto martirio mi ha resa ancor più guerriera."" Asia Argento#WomenInTheWorldSummit2018Tre donne italiane che hanno saputo dire ""BASTA"": @AsiaArgento@AmbraBattilana@lauraboldrini#WITW #Feminism #misoginist  #EmpowerWomenhttps://t.co/Cb5VEdgqwf https://t.co/gc1mpfJmJP"""
